Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,WorkLifeBalance,YearsAtCompany,SalaryPerYear,SatisfactionScore,DistanceIncomeRatio
31,0,1,10,3,3,3,3,1,11031,4,4,11,919.25,3.3333333333333335,0.9065361254645997
54,0,1,10,3,3,3,1,2,4440,6,3,5,740.0,2.3333333333333335,2.252252252252252
24,0,1,1,2,1,2,3,2,4617,1,2,4,923.4,2.3333333333333335,0.21659085986571366
23,0,1,12,2,4,4,4,2,2647,1,4,5,441.1666666666667,4.0,4.533434076312807
40,0,1,11,3,5,4,3,1,6323,1,4,10,574.8181818181819,3.6666666666666665,1.739680531393326
40,0,2,2,2,2,2,2,1,5677,3,3,11,473.0833333333333,2.3333333333333335,0.3522987493394399
25,0,0,2,3,0,3,2,1,2187,4,3,2,729.0,2.6666666666666665,0.9144947416552356
30,0,1,1,2,3,4,2,1,3748,1,2,12,288.3076923076923,2.6666666666666665,0.26680896478121663
25,0,1,2,1,4,4,3,0,3977,6,2,2,1325.6666666666667,3.0,0.5028916268544129
47,0,1,25,3,3,1,3,2,8633,2,3,17,479.6111111111111,2.3333333333333335,2.895864705200973
33,0,1,1,2,3,2,3,0,2008,1,2,1,1004.0,2.3333333333333335,0.49800796812749004
38,0,2,1,4,1,4,2,1,4440,0,3,15,277.5,3.0,0.2252252252252252
31,0,2,2,2,1,1,3,1,3067,0,3,2,1022.3333333333334,2.3333333333333335,0.6521030322791
38,0,1,6,4,1,1,3,1,5321,2,3,8,591.2222222222222,2.3333333333333335,1.12760759255779
42,0,1,18,4,1,4,1,0,5410,6,2,4,1082.0,2.3333333333333335,3.3271719038817005
41,0,1,1,3,1,4,4,1,2782,3,3,5,463.6666666666667,3.6666666666666665,0.35945363048166784
47,0,1,1,1,3,3,2,1,11957,0,1,13,854.0714285714286,2.0,0.08363301831563101
35,0,1,11,4,3,4,3,1,2660,7,3,2,886.6666666666666,3.3333333333333335,4.135338345864661
22,0,1,1,2,1,4,3,2,3375,0,4,3,843.75,3.6666666666666665,0.2962962962962963
35,0,1,9,4,3,2,3,2,5098,1,3,10,463.45454545454544,2.6666666666666665,1.7653981953707336
33,0,1,15,2,3,2,4,1,4878,0,3,9,487.8,3.0,3.075030750307503
32,0,1,29,4,1,3,2,2,2837,1,3,6,405.2857142857143,2.6666666666666665,10.222065562213606
40,0,1,1,4,1,1,4,1,2406,8,2,1,1203.0,2.3333333333333335,0.4156275976724854
32,0,2,1,4,3,2,2,1,2269,0,3,2,756.3333333333334,2.3333333333333335,0.4407227853680035
39,0,1,24,1,1,1,4,2,4108,7,3,7,513.5,2.6666666666666665,5.842259006815969
38,0,1,10,3,3,2,3,1,13206,3,3,18,695.0526315789474,2.6666666666666665,0.7572315614114796
32,0,2,1,4,2,3,4,1,10422,1,3,14,694.8,3.3333333333333335,0.09595087315294569
37,0,1,10,3,1,3,4,1,13744,1,3,16,808.4705882352941,3.3333333333333335,0.7275902211874272
25,0,2,8,2,4,1,3,0,4907,0,2,5,817.8333333333334,2.0,1.6303240269003465
52,0,2,29,4,1,1,4,0,3482,2,2,9,348.2,2.3333333333333335,8.32854681217691
44,0,1,1,3,3,2,4,2,2436,6,3,4,487.2,3.0,0.41050903119868637
21,0,2,5,1,3,3,1,2,2380,1,3,2,793.3333333333334,2.3333333333333335,2.100840336134454
39,0,1,9,3,1,4,4,2,19431,2,2,6,2775.8571428571427,3.3333333333333335,0.4631773969430292
23,1,2,9,3,2,4,1,1,1790,1,2,1,895.0,2.3333333333333335,5.027932960893855
36,0,2,3,3,3,1,4,1,7644,0,3,9,764.4,2.6666666666666665,0.3924646781789639
36,0,1,4,2,1,4,2,0,5131,7,3,4,1026.2,3.0,0.7795751315533034
56,0,1,1,4,1,3,3,0,6306,1,2,13,450.42857142857144,2.6666666666666665,0.1585791309863622
29,1,1,1,4,3,1,4,1,4787,9,4,2,1595.6666666666667,3.0,0.20889910173386256
42,0,1,2,3,1,1,3,1,18880,5,2,22,820.8695652173913,2.0,0.10593220338983052
56,1,1,7,2,5,4,3,1,2339,8,1,10,212.63636363636363,2.6666666666666665,2.992731936725096
41,0,1,28,4,1,1,2,1,13570,0,3,20,646.1904761904761,2.0,2.0633750921149594
34,0,2,28,3,2,4,3,1,6712,1,3,8,745.7777777777778,3.3333333333333335,4.171632896305125
36,0,2,15,4,2,4,4,0,5406,1,2,15,337.875,3.3333333333333335,2.774694783573807
41,0,2,3,3,1,3,2,0,8938,2,3,5,1489.6666666666667,2.6666666666666665,0.3356455582904453
32,0,1,2,3,5,4,1,2,2439,1,3,4,487.8,2.6666666666666665,0.8200082000820008
35,0,0,26,4,1,3,4,2,8837,1,3,9,883.7,3.3333333333333335,2.942174946248727
38,0,2,10,2,1,1,4,1,5343,1,3,10,485.72727272727275,2.6666666666666665,1.8716077110237694
50,1,2,1,4,1,2,3,0,6728,7,3,6,961.1428571428571,2.6666666666666665,0.14863258026159334
36,0,2,11,4,2,2,4,1,6652,4,2,6,950.2857142857143,2.6666666666666665,1.6536380036079374
45,0,2,20,3,1,4,3,2,4850,8,3,5,808.3333333333334,3.3333333333333335,4.123711340206186
40,0,1,2,4,1,3,3,2,2809,2,3,2,936.3333333333334,3.0,0.7119971520113919
35,0,1,18,4,1,3,3,1,5689,1,4,10,517.1818181818181,3.3333333333333335,3.164000703111267
40,0,1,2,4,3,3,3,1,2001,2,3,5,333.5,3.0,0.9995002498750625
35,0,1,1,4,1,3,4,1,2977,1,3,4,595.4,3.3333333333333335,0.3359086328518643
29,0,1,13,2,4,4,2,1,4025,4,3,4,805.0,3.0,3.229813664596273
29,0,1,28,4,3,4,1,2,3785,1,1,5,630.8333333333334,2.0,7.397622192866578
50,1,2,28,3,2,4,1,0,10854,4,3,3,2713.5,2.6666666666666665,2.5796941219826794
39,0,2,24,1,2,2,4,1,12031,0,2,20,572.9047619047619,2.6666666666666665,1.9948466461640761
31,0,1,5,3,3,2,1,2,9936,0,3,9,993.6,2.0,0.5032206119162641
26,0,2,5,3,4,4,3,2,2966,0,3,4,593.2,3.3333333333333335,1.6857720836142953
36,0,1,23,2,3,3,4,1,2571,4,3,5,428.5,3.3333333333333335,8.945935433683392
39,0,1,6,1,3,4,1,1,9991,4,3,7,1248.875,2.6666666666666665,0.600540486437794
27,0,1,4,3,1,2,2,1,6142,1,3,6,877.4285714285714,2.3333333333333335,0.6512536633018561
49,0,2,2,3,3,4,2,1,5390,2,2,9,539.0,2.6666666666666665,0.3710575139146568
34,0,1,8,3,3,2,3,1,4404,2,4,4,880.8,3.0,1.8165304268846503
